timestamp,actual_scaled,pred_scaled,pred_lower_scaled,pred_upper_scaled,actual_pm25,pred_pm25,pred_lower_pm25,pred_upper_pm25,residual_pm25
2025-09-19 00:00:00,-1.196459348901712,-1.0479068498134012,-2.1049830196089716,0.009169319982169188,3.824,4.250815262927949,1.87227096640193,8.599045928433117,-0.42681526292794914
2025-09-19 01:00:00,-0.5415970528184447,-0.8453046932462652,-1.9023808630418357,0.21177147654930517,6.01,4.894441232807167,2.22434356730991,9.775662308221321,1.1155587671928329
2025-09-19 02:00:00,0.1861098642270041,-0.43306608851464046,-1.4901422583102109,0.6240100812809299,9.619,6.457923616363177,3.079590768344496,12.633873549056627,3.161076383636823
2025-09-19 03:00:00,0.0458304257177839,-0.10910233436307804,-1.1661785041586485,0.9479738354324924,8.802000000000005,7.972508542007125,3.9080903613108138,15.402695062625117,0.82949145799288
2025-09-19 04:00:00,-0.0472293431670971,-0.11959594154208697,-1.1766721113376573,0.9374802282534834,8.295,7.918934823632664,3.878784771960609,15.304756636403159,0.3760651763673355
2025-09-19 05:00:00,-0.8395001721463076,-0.14922884037994205,-1.2063050101755124,0.9078473294156284,4.914,7.769368823176034,3.7969700328846647,15.031334160877972,-2.8553688231760344
2025-09-19 06:00:00,-0.9923398349584036,-0.6757383759386845,-1.732814545734255,0.38133779385688593,4.419999999999999,5.493374576500779,2.551968663177769,10.870575838083187,-1.0733745765007798
2025-09-19 07:00:00,-0.3997691591378071,-0.9358953400954086,-1.992971509890979,0.12118082970016175,6.600999999999998,4.5974383849036835,2.061878766273246,9.23270967417431,2.0035616150963147
2025-09-19 08:00:00,0.0022106009121669,-0.5240483727415567,-1.5811245425371272,0.5330277970540137,8.561,6.080558924863243,2.873166890743423,11.944010961231168,2.480441075136757
2025-09-19 09:00:00,-0.7041322988630059,-0.07141847912560628,-1.1284946489211767,0.9856576906699641,5.389000000000001,8.167565093202438,4.014789081557236,15.759279078594002,-2.7785650932024364
2025-09-19 10:00:00,-0.3761846120969799,-0.5651190011850008,-1.622195170980571,0.4919571686105696,6.703999999999999,5.916525648359858,2.7834383449781837,11.644140774202468,0.7874743516401406
2025-09-19 11:00:00,-0.0500592987771687,-0.307628441658221,-1.3647046114537913,0.7494477281373494,8.280000000000001,7.011396850352481,3.3823485347225875,13.645681187906824,1.2686031496475199
2025-09-19 12:00:00,-0.0253111641023955,-0.24721908452634916,-1.3042952543219195,0.8098570852692213,8.412000000000003,7.292414271110475,3.5360690787293594,14.15941076959499,1.1195857288895272
2025-09-19 13:00:00,-0.9756090582582996,-0.40790103916706955,-1.4649772089626398,0.6491751306285009,4.471999999999999,6.565806113755505,3.138604035718547,12.831094170138918,-2.093806113755506
2025-09-19 14:00:00,-1.4805436694097978,-1.033734383320067,-2.090810553115637,0.023341786475503445,3.102000000000001,4.293457759329699,1.8955970211603956,8.677000924175095,-1.1914577593296976
2025-09-19 15:00:00,-1.880424961394603,-1.6135984369609024,-2.6706746067564726,-0.556522267165332,2.2650000000000006,2.8020463091255214,1.0797736503354685,5.950542975868221,-0.5370463091255209
2025-09-19 16:00:00,-1.454257849664055,-1.632949256384483,-2.6900254261800534,-0.5758730865889126,3.1639999999999997,2.7602888776826555,1.0569317387542974,5.87420597252639,0.4037111223173442
2025-09-19 17:00:00,-1.9294030700209115,-1.6664267803601764,-2.723502950155747,-0.609350610564606,2.175,2.689127349269091,1.0180053660383979,5.744115168456013,-0.5141273492690912
2025-09-19 18:00:00,-1.543603210963802,-1.5782248754559958,-2.635301045251566,-0.5211487056604254,2.957,2.879581742874418,1.1221866403327874,6.0922859533618965,0.07741825712558192
2025-09-19 19:00:00,-1.60626139016667,-1.4480906882497901,-2.5051668580453605,-0.39101451845421975,2.818000000000001,3.1786816019036053,1.2857985364148825,6.639072145647033,-0.3606816019036043
2025-09-19 20:00:00,-1.209950604946573,-1.3512983656339825,-2.408374535429553,-0.29422219583841214,3.787,3.416006623879256,1.4156187140612118,7.07292739894352,0.3709933761207438
2025-09-19 21:00:00,-1.0190519216546796,-1.0555006052835965,-2.112576775079167,0.001575564511973937,4.338,4.228108484811407,1.8598500343639772,8.557535535263074,0.1098915151885933
