timestamp,pm25,actual_scaled,pred,residual,actual_pm25,pred_pm25,residual_pm25
2025-09-19 17:00:00,-1.9294030700209115,-1.9294030700209115,-1.4795590113346846,-0.4498440586862269,2.175,3.104305770285057,-0.9293057702850573
2025-09-19 18:00:00,-1.543603210963802,-1.543603210963802,-1.1314312399520543,-0.41217197101174774,2.957,4.006391675195086,-1.0493916751950865
2025-09-19 19:00:00,-1.60626139016667,-1.60626139016667,-1.2974972292641187,-0.3087641609025513,2.818000000000001,3.5537017478434185,-0.7357017478434176
2025-09-19 20:00:00,-1.209950604946573,-1.209950604946573,-1.3580344122455248,0.14808380729895187,3.787,3.399062731273939,0.38793726872606094
2025-09-19 21:00:00,-1.0190519216546796,-1.0190519216546796,-0.9754878362313754,-0.043564085423304255,4.338,4.4723785781602,-0.1343785781601996
2025-09-19 22:00:00,-0.8241608287872909,-0.8241608287872909,-0.7085173294498354,-0.11564349933745555,4.966,5.373031096128983,-0.4070310961289829
2025-09-20 01:00:00,-0.4991230490251205,-0.4991230490251205,-0.4275531225875378,-0.0715699264375827,6.182,6.481425329945497,-0.299425329945497
2025-09-20 02:00:00,0.2028603017887222,0.2028603017887222,-0.2592926772207642,0.4621529790094864,9.720999999999998,7.23547196849049,2.4855280315095083
2025-09-20 03:00:00,0.151111088137955,0.151111088137955,0.2044459651263055,-0.05333487698835049,9.408999999999999,9.730706344607631,-0.32170634460763203
2025-09-20 04:00:00,0.093443068947111,0.093443068947111,0.11771206435892807,-0.024268995411817068,9.072000000000001,9.212472555761034,-0.14047255576103268
2025-09-20 05:00:00,0.0126257926032289,0.0126257926032289,0.030022748226278335,-0.017396955623049437,8.618000000000002,8.713968492847494,-0.09596849284749176
2025-09-20 06:00:00,-0.4318738151621851,-0.4318738151621851,0.015415297909619135,-0.44728911307180425,6.463,8.633323945893169,-2.170323945893169
