datetime,date,hour_sin,hour_cos,month_sin,month_cos,pollution_stagnation_index,wind_x_vector,wind_y_vector,total_generation_mw,temperature_2m (°C),rain (mm),snowfall (cm),relative_humidity_2m (%),wind_direction_10m (°),wind_speed_10m (km/h),pm25
2023-08-25 14:00:00,2023-08-25,-0.7139151063454715,-1.2323419483616005,-1.0552271072283872,-0.1852944192737363,-0.5371548707359015,1.1151944663053202,0.1339566342799286,-1.3229218638369995,1.7597004899383129,-0.1649854657346476,-0.0457414303675107,-1.3959714201611535,-1.1094311376339263,0.4180137186799822,-0.194430231580735
2023-08-25 21:00:00,2023-08-25,-1.0074109701638505,0.9879965333552064,-1.0552271072283872,-0.1852944192737363,-0.3578756875532643,-0.0061465652558226,0.5695101042140828,-1.2816090576861552,0.6857785155359222,-0.1649854657346476,-0.0457414303675107,-0.3072542311491399,-0.519463384674049,-0.4761848231346199,0.5796298960611626
2023-08-25 23:00:00,2023-08-25,-0.3721319339711308,1.3532969773563082,-1.0552271072283872,-0.1852944192737363,-0.1990022650580819,-0.1441129102065265,0.3237164200896372,-1.2678381223025406,0.3122404374829169,-0.1649854657346476,-0.0457414303675107,0.3024273946975879,-0.4366608930305574,-0.7742510037394874,1.2026539012363482
2023-08-26 01:00:00,2023-08-26,0.3614251111416562,1.3532969773563088,-1.0552271072283872,-0.1852944192737363,-0.004764666959304,-0.1882355360635245,0.1477472640161792,-1.274723589994348,0.1371444633955706,-0.1649854657346476,-0.0457414303675107,0.5637195200604712,-0.405609958664248,-0.967117355895578,0.585923067830609
2023-08-26 02:00:00,2023-08-26,0.7032082835159983,1.2122962689950545,-1.0552271072283872,-0.1852944192737363,0.5965459817834774,-0.1870118787371854,-0.0882844675442074,-1.3435782669124217,0.1604905932738834,-0.1649854657346476,-0.0457414303675107,0.7379142703023934,-0.4780621388523031,-1.212583622276057,0.8817021409945858
2023-08-26 04:00:00,2023-08-26,1.2219114445024155,0.6956834267477828,-1.0552271072283872,-0.1852944192737363,-0.3062366948969818,-0.0022094856843913,0.4445855193037697,-1.2816090576861552,0.0671060737606324,-0.1649854657346476,-0.0457414303675107,0.9556577081047962,-0.5505143190403583,-0.5989179563248596,0.5796298960611626
2023-08-26 05:00:00,2023-08-26,1.3634826698907698,0.3552776043178288,-1.0552271072283872,-0.1852944192737363,-0.201913397377861,-0.096706191244571,0.3272105788176274,-1.219639848459889,0.1021252685781013,-0.1649854657346476,-0.0457414303675107,0.8685603329838352,-0.4884124503077396,-0.7567176989980247,0.8754089692251398
2023-08-26 06:00:00,2023-08-26,1.4117699784467337,-0.0100228396832727,-1.0552271072283872,-0.1852944192737363,0.2915689474670525,-0.1894337839449214,0.0307267599201063,-1.0750450269319345,0.1838367231521966,-0.1649854657346476,-0.0457414303675107,0.694365582741913,-0.4263105815751209,-1.0898504890858176,1.1082563246946535
2023-08-26 09:00:00,2023-08-26,0.9967041473343766,-1.0080422127217523,-1.0552271072283872,-0.1852944192737363,0.148751949980191,-0.233942347847179,-0.8605111378657626,-0.4278110639020417,0.9425859441973636,-0.1649854657346476,-0.0457414303675107,-0.3072542311491399,1.5298982835023671,-0.9145174416711896,0.7243728467584277
2023-08-26 10:00:00,2023-08-26,0.7032082835159983,-1.2323419483616,-1.0552271072283872,-0.1852944192737363,0.0341388761852182,-0.1426385109275402,-0.9321730121073548,-0.4209255962102343,1.292777892372056,-0.1649854657346476,-0.0457414303675107,-0.6991924191934649,1.643751709512168,-0.8268509179638758,0.4978186630583603
2023-08-26 14:00:00,2023-08-26,-0.7139151063454715,-1.2323419483616005,-1.0552271072283872,-0.1852944192737363,-0.3071859739067987,0.0858056341011311,-1.3447719557389104,-0.489780273128308,1.9231233990865024,-0.1649854657346476,-0.0457414303675107,-1.570166170403076,1.7576051355219688,-0.318385080461455,-0.2888278081224298
2023-08-26 16:00:00,2023-08-26,-1.2326182673318888,-0.715729106114329,-1.0552271072283872,-0.1852944192737363,-0.3221123384307704,0.4186846175595816,-1.1102854417860857,-0.4622384023610785,1.981488723782285,-0.1649854657346476,-0.0457414303675107,-1.570166170403076,2.01636292190788,-0.2657851662370665,-0.3265868387391077
2023-08-26 20:00:00,2023-08-26,-1.232618267331889,0.6956834267477828,-1.0552271072283872,-0.1852944192737363,-0.3557363837507962,-0.0971514009587932,0.9186817420746096,-0.4278110639020417,1.1643741780413357,-0.1649854657346476,-0.0457414303675107,-0.8733871694353871,-0.4159602701196844,-0.1430520330468271,-0.3958117282030173
2023-08-27 01:00:00,2023-08-27,0.3614251111416562,1.3532969773563088,-1.0552271072283872,-0.1852944192737363,0.7992763803175169,-0.1895242650214086,-0.0366165044481484,-0.4278110639020417,0.4056249569961683,-0.1649854657346476,-0.0457414303675107,0.5201708324999906,-0.4470112044859938,-1.1599837080516688,0.4474732889027897
2023-08-27 02:00:00,2023-08-27,0.7032082835159983,1.2122962689950545,-1.0552271072283872,-0.1852944192737363,0.590179241994805,-0.0940650962773213,-0.0311222908134051,-0.4278110639020417,0.4639902816919504,-0.1649854657346476,-0.0457414303675107,0.694365582741913,-0.6540174335947228,-1.1073837938272804,0.277557651127739
2023-08-27 03:00:00,2023-08-27,0.9967041473343766,0.9879965333552068,-1.0552271072283872,-0.1852944192737363,0.0453384657693049,-0.2826083337448631,0.2641748429706401,-0.4622384023610785,0.475663346631107,-0.1649854657346476,-0.0457414303675107,0.6072682076209518,-0.2710559097435742,-0.8443842227053386,0.5607503807528236
2023-08-27 05:00:00,2023-08-27,1.3634826698907698,0.3552776043178288,-1.0552271072283872,-0.1852944192737363,0.0660598038012854,-0.5141332213582347,0.1472005359056428,-0.3727273223675827,0.4406441518136377,-0.1649854657346476,-0.0457414303675107,0.6508168951814324,0.0498037453749555,-0.8443842227053386,0.6803206443723038
2023-08-27 06:00:00,2023-08-27,1.4117699784467337,-0.0100228396832727,-1.0552271072283872,-0.1852944192737363,-0.0033741731689154,-0.7433904044050934,-0.4449240317863708,-0.3314145162167385,0.4056249569961683,-0.1649854657346476,-0.0457414303675107,0.694365582741913,0.7018733670674516,-0.7742510037394874,0.8439431103779083
2023-08-27 08:00:00,2023-08-27,1.2219114445024155,-0.7157291061143282,-1.0552271072283872,-0.1852944192737363,1.93054551329424,-0.3253901899139603,-0.44699981657966,-0.4071546608266196,0.7558169051708609,-0.1649854657346476,-0.0457414303675107,0.1717813320161462,1.0641342680077273,-1.300250145983371,0.8817021409945858
2023-08-27 09:00:00,2023-08-27,0.9967041473343766,-1.0080422127217523,-1.0552271072283872,-0.1852944192737363,0.5326017691233336,-0.2784509117494364,-0.6901422101933381,-0.4278110639020417,1.0826627234672406,-0.1649854657346476,-0.0457414303675107,-0.3072542311491399,1.436745480403439,-1.0898504890858176,0.4600596324416825
2023-08-27 10:00:00,2023-08-27,0.7032082835159983,-1.2323419483616,-1.0552271072283872,-0.1852944192737363,0.0309929240548568,-0.1852763619494948,-0.923590293243872,-0.5242076115873449,1.397835476824464,-0.1649854657346476,-0.0457414303675107,-0.7427411067539454,1.5920001522349858,-0.8443842227053386,0.2901439946666316
2023-08-28 00:00:00,2023-08-28,-0.0053534114147367,1.4013896931788383,-1.0552271072283872,-0.1852944192737363,0.0580900584043698,-0.1852763619494946,0.2641748429706401,-0.4071546608266196,0.4523172167527938,-0.1649854657346476,-0.0457414303675107,0.0846839568951851,-0.3952596472088115,-0.8443842227053386,0.6110957549083942
2023-08-28 01:00:00,2023-08-28,0.3614251111416562,1.3532969773563088,-1.0552271072283872,-0.1852944192737363,0.2133201316513895,-0.1400814096271919,0.153138790048201,-0.4002691931348122,0.3822788271178556,-0.1649854657346476,-0.0457414303675107,0.0846839568951851,-0.4780621388523031,-0.9495840511541151,0.6803206443723038
2023-08-28 03:00:00,2023-08-28,0.9967041473343766,0.9879965333552068,-1.0552271072283872,-0.1852944192737363,-0.1947392464781442,-0.1852268956911778,0.5638410787342131,-0.3658418546757754,0.3122404374829169,-0.1649854657346476,-0.0457414303675107,0.4330734573790296,-0.3745590242979387,-0.5287847373590083,1.2467061036224727
2023-08-28 05:00:00,2023-08-28,1.3634826698907698,0.3552776043178288,-1.0552271072283872,-0.1852944192737363,-0.2935689195486224,-0.3218114890513309,0.7425802450570409,-0.4346965315938491,0.3822788271178556,-0.1649854657346476,-0.0457414303675107,0.2588787071371073,-0.2710559097435742,-0.3359183852029177,0.4915254912889141
2023-08-28 06:00:00,2023-08-28,1.4117699784467337,-0.0100228396832727,-1.0552271072283872,-0.1852944192737363,-0.233305446175736,-0.5149329986502393,0.5623184169078246,-0.3796127900593901,0.5223556063877325,-0.1649854657346476,-0.0457414303675107,-0.0024134182257759,-0.1054509264565911,-0.4586515183931572,1.2781719624697043
2023-08-28 07:00:00,2023-08-28,1.3634826698907698,-0.3753232836843744,-1.0552271072283872,-0.1852944192737363,-0.0062510568731678,-0.4687948630519423,0.2614789046172848,-0.3451854516003533,0.5923939960226712,-0.1649854657346476,-0.0457414303675107,-0.0459621057862565,-0.0536993691794088,-0.7742510037394874,1.1208426682335462
2023-08-28 08:00:00,2023-08-28,1.2219114445024155,-0.7157291061143282,-1.0552271072283872,-0.1852944192737363,0.0527629127969577,-0.7036598687456056,-0.4468151138627323,-0.3382999839085459,0.9309128792582072,-0.1649854657346476,-0.0457414303675107,-0.394351606270101,0.712223678522888,-0.8268509179638758,1.0138587481529586
2023-08-28 09:00:00,2023-08-28,0.9967041473343766,-1.0080422127217523,-1.0552271072283872,-0.1852944192737363,-0.3669763123401215,-1.216045687457778,-0.6909086839591406,-0.4002691931348122,1.257758697554587,-0.1649854657346476,-0.0457414303675107,-0.786289794314426,0.7639752358000703,-0.0904521188224386,1.0390314352307437
2023-08-28 17:00:00,2023-08-28,-1.3741894927202432,-0.3753232836843744,-1.0552271072283872,-0.1852944192737363,-0.513169030499773,-1.8206046208225963,-0.9909426783088916,-0.4760093377446933,2.004834853660597,-0.1649854657346476,-0.0457414303675107,-1.6137148579635563,0.7846758587109431,0.7862131182507007,-0.194430231580735
2023-08-28 18:00:00,2023-08-28,-1.422476801276207,-0.0100228396832731,-1.0552271072283872,-0.1852944192737363,-0.5373809322585964,-2.0534780446936423,-0.911578985472245,-0.4760093377446933,1.8063927496949383,-0.1649854657346476,-0.0457414303675107,-1.3959714201611535,0.7432746128891974,1.066745994114105,-0.1314985138862718
2023-08-28 20:00:00,2023-08-28,-1.232618267331889,0.6956834267477828,-1.0552271072283872,-0.1852944192737363,-0.2680010726100719,-1.0217545457838573,-0.3826635487339303,-0.4553529346692712,1.1993933728588049,-0.1649854657346476,-0.0457414303675107,-0.786289794314426,0.6294211868793965,-0.4060516041687689,0.7180796749889817
2023-08-28 21:00:00,2023-08-28,-1.0074109701638505,0.9879965333552064,-1.0552271072283872,-0.1852944192737363,-0.2735272524444309,-1.0235868355119462,-0.5082930004437359,-0.4415819992856564,0.9892782039539892,-0.1649854657346476,-0.0457414303675107,-0.4379002938305815,0.7018733670674516,-0.388518299427306,0.5670435525222699
2023-08-28 22:00:00,2023-08-28,-0.7139151063454726,1.2122962689950538,-1.0552271072283872,-0.1852944192737363,-0.171561220494443,-0.746521844309065,0.2026771490738228,-0.414040128518427,0.8608744896232684,-0.1649854657346476,-0.0457414303675107,-0.2637055435886593,0.1947081057510657,-0.5813846515833968,0.7998909079917838
2023-08-28 23:00:00,2023-08-28,-0.3721319339711308,1.3532969773563082,-1.0552271072283872,-0.1852944192737363,-0.2446008717704831,-0.7037092878268459,0.4414938073515455,-0.4002691931348122,0.6974515804750787,-0.1649854657346476,-0.0457414303675107,0.0846839568951851,0.060154056830392,-0.4411182136516943,0.4726459759805751
2023-08-29 00:00:00,2023-08-29,-0.0053534114147367,1.4013896931788383,-1.0552271072283872,-0.1852944192737363,0.0189770002256611,-0.6048381509594196,0.0838253410670526,-0.4002691931348122,0.7324707752925481,-0.1649854657346476,-0.0457414303675107,0.0411352693347045,0.1740074828401929,-0.809317613222413,0.2901439946666316
2023-08-29 01:00:00,2023-08-29,0.3614251111416562,1.3532969773563088,-1.0552271072283872,-0.1852944192737363,0.1279894136208469,-0.5139341502415629,0.0834135213150638,-0.4071546608266196,0.5923939960226712,-0.1649854657346476,-0.0457414303675107,0.3459760822580685,0.0912049911967013,-0.8969841369297269,0.9698065457668348
2023-08-29 03:00:00,2023-08-29,0.9967041473343766,0.9879965333552068,-1.0552271072283872,-0.1852944192737363,-0.4392220543631611,-1.4948262878280174,-0.044547366178473,-0.3864982577511975,0.7674899701100174,-0.1649854657346476,-0.0457414303675107,0.2588787071371073,0.4948671379587227,0.2602139760068171,0.9194611716112638
2023-08-29 04:00:00,2023-08-29,1.2219114445024155,0.6956834267477828,-1.0552271072283872,-0.1852944192737363,-0.4261852287349434,-0.8781502101488278,-1.652014019456582,-0.414040128518427,0.4289710868744811,1.8896079940202557,-0.0457414303675107,0.781462957862874,1.198688316928401,0.1725474522995032,1.4606739437836476
2023-08-29 05:00:00,2023-08-29,1.3634826698907698,0.3552776043178288,-1.0552271072283872,-0.1852944192737363,-0.4268060299553347,-1.4405526331135714,-0.5197306738344971,-0.4209255962102343,0.4289710868744811,-0.1649854657346476,-0.0457414303675107,0.8685603329838352,0.6708224327011423,0.1725474522995032,0.6048025831389477
2023-08-29 06:00:00,2023-08-29,1.4117699784467337,-0.0100228396832727,-1.0552271072283872,-0.1852944192737363,-0.3830881608807895,-0.7480730521021353,0.8599357836746389,-0.4278110639020417,0.4056249569961683,1.0090679398395828,-0.0457414303675107,0.8685603329838352,-0.0329987462685359,-0.0378522045980504,0.3027303382055245
2023-08-29 07:00:00,2023-08-29,1.3634826698907698,-0.3753232836843744,-1.0552271072283872,-0.1852944192737363,1.698662148359438,-0.0986455648802828,-0.3860921009885154,-0.4209255962102343,0.4406441518136377,4.237714805168716,-0.0457414303675107,0.9992063956652768,2.275120708293791,-1.2827168412419083,0.3530757123610948
2023-08-29 09:00:00,2023-08-29,0.9967041473343766,-1.0080422127217523,-1.0552271072283872,-0.1852944192737363,-0.3417148760136982,-1.162532979341236,-0.0327527371032601,-0.3933837254430049,0.674105450596766,-0.1649854657346476,-0.0457414303675107,0.8250116454233546,0.4534658921369769,-0.1781186425297525,1.0075655763835123
2023-08-29 10:00:00,2023-08-29,0.7032082835159983,-1.2323419483616,-1.0552271072283872,-0.1852944192737363,-0.4898432205425698,-1.4946080582290378,-1.4619047018635758,-0.4071546608266196,0.7791630350491736,0.4220412370524676,-0.0457414303675107,0.3024273946975879,0.9606311534533628,0.6108800708360729,0.8817021409945858
2023-08-29 11:00:00,2023-08-29,0.3614251111416566,-1.3733426567228542,-1.0552271072283872,-0.1852944192737363,-0.4189291972664987,-1.3447222789240505,-0.8765986507018682,-0.4071546608266196,0.8958936844407378,1.3025812912331405,-0.0457414303675107,0.1282326444556656,0.8157267930772525,0.1374808428165774,0.2146259334332758
2023-08-29 15:00:00,2023-08-29,-1.0074109701638494,-1.008042212721753,-1.0552271072283872,-0.1852944192737363,-0.4307100376299605,-1.4436589066896492,-0.6879220871648457,-0.3933837254430049,1.0476435286497712,-0.1649854657346476,-0.0457414303675107,-0.8733871694353871,0.732924301433761,0.2076140617824286,0.416007430055558
2023-08-29 16:00:00,2023-08-29,-1.2326182673318888,-0.715729106114329,-1.0552271072283872,-0.1852944192737363,-0.3364123387429503,-1.121092509664446,0.0844428538900875,-0.3933837254430049,1.1643741780413357,-0.1649854657346476,-0.0457414303675107,-1.0040332321168288,0.3913640234043583,-0.1956519472712154,0.3782483994388803
2023-08-29 18:00:00,2023-08-29,-1.422476801276207,-0.0100228396832731,-1.0552271072283872,-0.1852944192737363,-0.5258040118028438,-1.111726477062958,-2.3608063987168078,-0.4002691931348122,0.9892782039539892,-0.1649854657346476,-0.0457414303675107,-0.8733871694353871,1.2297392512947103,0.9790794704067912,0.0761761545054568
2023-08-29 19:00:00,2023-08-29,-1.3741894927202432,0.3552776043178283,-1.0552271072283872,-0.1852944192737363,-0.5191389650896231,-2.004639894710704,-0.250398545216187,-0.3658418546757754,0.6390862557792967,-0.1649854657346476,-0.0457414303675107,-0.2637055435886593,0.5776696296022142,0.9264795561824029,-0.0622736244223622
2023-08-30 10:00:00,2023-08-30,0.7032082835159983,-1.2323419483616,-1.0552271072283872,-0.1852944192737363,-0.526440253988561,-1.6708859276949275,-1.7696491288431655,-0.3864982577511975,0.8258552948057996,-0.1649854657346476,-0.0457414303675107,-0.9169358569958675,0.991682087819672,0.996612775148254,-0.7545225190614575
2023-08-30 11:00:00,2023-08-30,0.3614251111416566,-1.3733426567228542,-1.0552271072283872,-0.1852944192737363,-0.5659868093085836,-1.7310238967433382,-2.462277695329284,-0.414040128518427,0.9892782039539892,-0.1649854657346476,-0.0457414303675107,-1.2217766699192316,1.0951852023740365,1.5576785268750637,-0.7796952061392428
2023-08-30 12:00:00,2023-08-30,-0.0053534114147365,-1.421435372545384,-1.0552271072283872,-0.1852944192737363,-0.5833524601484004,-1.8210079348217776,-2.843451070866511,-0.3796127900593901,1.0826627234672406,-0.1649854657346476,-0.0457414303675107,-1.3088740450401928,1.126236136740346,1.943411231187245,-0.7796952061392428
2023-08-30 14:00:00,2023-08-30,-0.7139151063454715,-1.2323419483616005,-1.0552271072283872,-0.1852944192737363,-0.5760971041852682,-1.9931976459001848,-2.4338737439308384,-0.3796127900593901,1.0359704637106146,-0.1649854657346476,-0.0457414303675107,-1.3088740450401928,1.0434336450968542,1.78561148851408,-0.7922815496781356
2023-08-30 21:00:00,2023-08-30,-1.0074109701638505,0.9879965333552064,-1.0552271072283872,-0.1852944192737363,-0.4191312895933542,-1.1635069672425435,-1.2281481042263025,-0.4828948054365006,0.3005673725437607,-0.1649854657346476,-0.0457414303675107,-0.0459621057862565,0.9813317763642356,0.1024142333336519,-0.8174542367559208
2023-08-30 23:00:00,2023-08-30,-0.3721319339711308,1.3532969773563082,-1.0552271072283872,-0.1852944192737363,-0.3245924205697784,-0.975510412777684,-0.99570594674071,-0.4346965315938491,0.0087407490648503,-0.1649854657346476,-0.0457414303675107,0.5201708324999906,0.9606311534533628,-0.2482518614956037,-0.7293498319836723
2023-08-31 00:00:00,2023-08-31,-0.0053534114147367,1.4013896931788383,-1.0552271072283872,-0.1852944192737363,-0.2198722898248956,-0.6994683924439841,-1.041290983378682,-0.4071546608266196,0.1604905932738834,-0.1649854657346476,-0.0457414303675107,0.2588787071371073,1.115885825284909,-0.4937181278760829,-0.5657273659780679
2023-08-31 01:00:00,2023-08-31,0.3614251111416562,1.3532969773563088,-1.0552271072283872,-0.1852944192737363,-0.2396861954423852,-0.379534952664982,-1.2903956151710372,-0.3658418546757754,0.1371444633955706,-0.1649854657346476,-0.0457414303675107,0.3024273946975879,1.416044857492566,-0.4411182136516943,-0.5153819918224974
2023-08-31 02:00:00,2023-08-31,0.7032082835159983,1.2122962689950545,-1.0552271072283872,-0.1852944192737363,-0.1647562840401535,-0.8870900616771799,-0.21197174374803,-0.3727273223675827,-0.0029323158743062,-0.1649854657346476,-0.0457414303675107,0.5637195200604712,0.5155677608695955,-0.5813846515833968,-0.5971932248252996
2023-08-31 03:00:00,2023-08-31,0.9967041473343766,0.9879965333552068,-1.0552271072283872,-0.1852944192737363,-0.1092067673104576,-0.7997288947996531,-0.0939185170286728,-0.4002691931348122,-0.0729707055092446,-0.1649854657346476,-0.0457414303675107,0.7379142703023934,0.4120646463152311,-0.6690511752907107,-0.685297629597548
2023-08-31 04:00:00,2023-08-31,1.2219114445024155,0.6956834267477828,-1.0552271072283872,-0.1852944192737363,-0.239303017287991,-0.9840376631506306,-0.3297077251366158,-0.4209255962102343,-0.1897013549008088,-0.1649854657346476,-0.0457414303675107,0.9121090205443156,0.5983702525130872,-0.4586515183931572,-0.7545225190614575
2023-08-31 05:00:00,2023-08-31,1.3634826698907698,0.3552776043178288,-1.0552271072283872,-0.1852944192737363,-0.254430224426679,-0.9829513676581836,-0.5164465341863692,-0.4691238700528859,-0.2597397445357473,-0.1649854657346476,-0.0457414303675107,0.9992063956652768,0.712223678522888,-0.4411182136516943,-0.8363337520642598
2023-08-31 06:00:00,2023-08-31,1.4117699784467337,-0.0100228396832727,-1.0552271072283872,-0.1852944192737363,-0.0278276846550612,-0.6948663614323558,-0.6309323583970683,-0.4484674669774638,-0.1313360302050267,-0.1649854657346476,-0.0457414303675107,0.7379142703023934,0.8778286618098712,-0.7742510037394874,-0.7167634884447797
2023-08-31 07:00:00,2023-08-31,1.3634826698907698,-0.3753232836843744,-1.0552271072283872,-0.1852944192737363,0.1744981521080677,-0.090267973306251,-0.8097695366896553,-0.4346965315938491,-0.107989900326714,-0.1649854657346476,-0.0457414303675107,0.7379142703023934,1.7472548240665324,-0.9320507464126524,-0.6223659119030849
2023-08-31 08:00:00,2023-08-31,1.2219114445024155,-0.7157291061143282,-1.0552271072283872,-0.1852944192737363,0.1245202303304248,-0.2785528349200561,-0.874100079234934,-0.4209255962102343,0.1488175283347272,-0.1649854657346476,-0.0457414303675107,0.4330734573790296,1.4677964147697484,-0.8969841369297269,-0.6790044578281017
2023-08-31 09:00:00,2023-08-31,0.9967041473343766,-1.0080422127217523,-1.0552271072283872,-0.1852944192737363,-0.1710476403846853,-0.5181528111446982,-1.1114485329424542,-0.3451854516003533,0.3822788271178556,-0.1649854657346476,-0.0457414303675107,-0.0024134182257759,1.2711404971164562,-0.5638513468419339,-0.5531410224391753
2023-08-31 10:00:00,2023-08-31,0.7032082835159983,-1.2323419483616,-1.0552271072283872,-0.1852944192737363,-0.3905324702754932,-0.8800815194449123,-1.4703784574321908,-0.3796127900593901,0.6157401259009839,-0.1649854657346476,-0.0457414303675107,-0.3508029187096204,1.1572870711066552,0.014747709626338,-0.7104703166753333
2023-08-31 13:00:00,2023-08-31,-0.3721319339711298,-1.3733426567228546,-1.0552271072283872,-0.1852944192737363,-0.5492143196693038,-1.3441729190478928,-2.6085760196029404,-0.3107581131413164,0.8025091649274864,1.3025812912331405,-0.0457414303675107,-0.6991924191934649,1.198688316928401,1.3648121747189723,-0.7293498319836723
2023-08-31 19:00:00,2023-08-31,-1.3741894927202432,0.3552776043178283,-1.0552271072283872,-0.1852944192737363,-0.5019132012255126,-1.2146104051358737,-1.9988866387845217,-0.3864982577511975,0.4990094765094198,-0.1649854657346476,-0.0457414303675107,-0.5249976689515427,1.1469367596512188,0.7336132040263122,-0.7104703166753333
2023-08-31 20:00:00,2023-08-31,-1.232618267331889,0.6956834267477828,-1.0552271072283872,-0.1852944192737363,-0.295742846933914,-0.5536903297954893,-1.34477195573891,-0.4002691931348122,0.2888943076046041,-0.1649854657346476,-0.0457414303675107,-0.1766081684676982,1.3021914314827654,-0.318385080461455,-0.6034863965947459
2023-08-31 22:00:00,2023-08-31,-0.7139151063454726,1.2122962689950538,-1.0552271072283872,-0.1852944192737363,-0.0249508009508088,0.2813962564071346,-0.2718795180248653,-0.4346965315938491,0.0554330088214758,-0.1649854657346476,-0.0457414303675107,0.2588787071371073,-1.2129342521882909,-0.7742510037394874,-0.1063258268084864
2023-08-31 23:00:00,2023-08-31,-0.3721319339711308,1.3532969773563082,-1.0552271072283872,-0.1852944192737363,-0.1419824300397983,0.3720691375849572,-0.092070130325332,-0.3727273223675827,-0.0146053808134628,-0.1649854657346476,-0.0457414303675107,0.4330734573790296,-1.0887305147230537,-0.6164512610663222,-0.1440848574251644
2023-09-01 00:00:00,2023-09-01,-0.0053534114147367,1.4013896931788383,-1.2461414040863317,0.6748626940322333,-0.2604214489028364,0.5557021398175884,-0.151122449829496,-0.3451854516003533,-0.1313360302050267,-0.1649854657346476,-0.0457414303675107,0.6508168951814324,-1.1611826949111086,-0.388518299427306,-0.1692575445029496
2023-09-01 01:00:00,2023-09-01,0.3614251111416562,1.3532969773563088,-1.2461414040863317,0.6748626940322333,-0.0036618615393405,0.2269816657379979,-0.0284830918761632,-0.3327916097550999,-0.1663552250224961,-0.1649854657346476,-0.0457414303675107,0.694365582741913,-0.9852274001686888,-0.7742510037394874,-0.3014141516613224
2023-09-01 03:00:00,2023-09-01,0.9967041473343766,0.9879965333552068,-1.2461414040863317,0.6748626940322333,0.0353088477159559,0.1369534552650617,0.0838253410670524,-0.3259061420632926,-0.2480666795965909,-0.1649854657346476,-0.0457414303675107,0.9992063956652768,-0.8403230397925787,-0.809317613222413,-0.6160727401336386
